id	tdl	sym
11309	Tbio	NOG
11310	Tbio	NOP58
11311	Tclin	NDUFA12
11312	Tclin	NDUFB1
11313	Tclin	NDUFB8
11314	Tclin	NDUFB10
11315	Tclin	NDUFAF4
11316	Tbio	NDUFAF5
11317	Tbio	NECAB3
11318	Tdark	NECAP1
11320	Tbio	NEDD1
11321	Tbio	NEGR1
11322	Tdark	NEK10
11323	Tchem	NEK1
11324	Tchem	NEK2
11325	Tchem	NEK6
11326	Tbio	NELL2
11327	Tbio	NEMF
11328	Tclin	MME
11329	Tbio	NTN4
11330	Tdark	NTN5
11331	Tbio	NETO1
11332	Tbio	NETO2
11333	Tdark	NEURL1B
11334	Tbio	AVP
11335	Tdark	CYB5D2
11336	Tbio	NEURL1
11337	Tbio	NLN
11338	Tbio	GAP43
11339	Tbio	NEU3
11340	Tbio	NEXN
11341	Tbio	NFATC2IP
11342	Tbio	NFATC1
11343	Tbio	NFATC2
11344	Tbio	NFATC3
11345	Tbio	NFATC4
11346	Tbio	NEFH
11347	Tchem	NFKB1
11350	Tbio	NHLRC1
11351	Tdark	NHLRC2
11352	Tbio	NHP2
11353	Tbio	SLC9A3R2
11354	Tbio	NHSL1
11355	Tbio	NOA1
11356	Tbio	NOB1
11357	Tbio	NOC2L
11358	Tbio	OLFM1
11359	Tdark	NOL10
11360	Tbio	NOL6
11361	Tbio	NOLC1
11362	Tdark	NOM1
11363	Tdark	NOMO3
11364	Tdark	NOP16
11366	Tchem	NOS1
11367	Tbio	NOXA1
11369	Tbio	NPHS1
11370	Tbio	NPHP3
11371	Tdark	NPIPA2
11372	Tdark	NPIPA5
11373	Tdark	NPIPB5
11374	Tbio	NPM2
11375	Tchem	NR1H3
11376	Tbio	NR2C1
11377	Tdark	C14orf180
11378	Tbio	NRARP
11379	Tdark	NRDE2
11380	Tbio	LCN2
11381	Tbio	NGB
11382	Tbio	NGEF
11383	Tbio	NEUROG2
11384	Tbio	FAM129A
11385	Tdark	FAM129C
11386	Tbio	NID1
11387	Tbio	NID2
11388	Tdark	NKX2-4
11389	Tbio	NKX2-6
11390	Tbio	NKX3-2
11391	Tbio	NKX6-2
11392	Tbio	NLGN3
11393	Tbio	NLGN4X
11394	Tchem	NLK
11395	Tbio	NLRP6
11396	Tbio	NLRP9
11397	Tchem	NMBR
11398	Tbio	NMB
11399	Tbio	NMD3
11400	Tclin	GRIN2D
11401	Tdark	C15orf48
11402	Tbio	NNAT
11403	Tchem	NNMT
11405	Tbio	NODAL
11406	Tbio	OLFM2
11407	Tbio	OLFM3
11408	Tbio	GTPBP4
11409	Tbio	NOL3
11410	Tbio	NOMO1
11411	Tchem	NOS2
11412	Tbio	NOSIP
11413	Tchem	NOTCH4
11414	Tdark	NOTO
11415	Tbio	NOVA2
11416	Tbio	NOV
11417	Tbio	NPAS4
11419	Tchem	NPBWR1
11420	Tbio	NPC2
11421	Tclin	NPC1L1
11422	Tbio	NPDC1
11423	Tdark	NPIPA1
11424	Tdark	NPIPA8
11425	Tdark	NPIPB4
11426	Tdark	NPIPB7
11427	Tbio	SLC17A1
11428	Tbio	SLC34A2
11429	Tbio	SLC34A3
11430	Tbio	NPTX1
11431	Tchem	NPY4R
11432	Tchem	NPY5R
11434	Tchem	NR0B2
11435	Tchem	NR1D2
11436	Tbio	NRBP1
11437	Tdark	NT5DC3
11438	Tdark	NT5DC4
11440	Tbio	SLC10A4
11441	Tdark	SLC10A5
11442	Tdark	SLC10A7
11443	Tdark	METTL11B
11444	Tdark	NUTM2B
11445	Tdark	NUTM2F
11446	Tbio	NTNG2
11447	Tclin	NTRK1
11449	Tbio	NUP205
11450	Tbio	NUP214
11452	Tdark	NUDT11
11453	Tbio	NUDT15
11454	Tdark	NUDCD2
11455	Tbio	NUDT3
11456	Tdark	NUDT8
11457	Tbio	NUFIP1
11458	Tbio	NUFIP2
11459	Tbio	NUP50
11460	Tbio	NUP35
11461	Tbio	NUP54
11462	Tbio	NUP98
11463	Tbio	NUTM1
11464	Tbio	NXF1
11465	Tdark	NXF2B
11466	Tdark	NXPE1
11467	Tdark	NXPE3
11468	Tdark	NXPE4
11469	Tdark	NOXRED1
11470	Tdark	NXT2
11471	Tdark	OR10A2
11472	Tbio	OR10A4
11473	Tdark	OR10A6
11474	Tdark	OR10A7
11475	Tdark	OR10C1
11476	Tdark	OR10K2
11477	Tdark	OR10P1
11478	Tdark	OR10S1
11479	Tdark	OR10T2
11480	Tdark	OR13C3
11481	Tdark	OR13C5
11482	Tdark	OR13C8
11483	Tdark	OR13G1
11484	Tdark	OR13J1
11485	Tdark	OR14A2
11486	Tdark	OR14A16
11487	Tdark	OR14I1
11488	Tdark	OR14K1
11489	Tdark	OR4A16
11490	Tdark	OR4A47
11491	Tdark	OR4F15
11492	Tdark	OR51A2
11493	Tdark	OR51A4
11494	Tdark	OR51A7
11495	Tdark	OR51B4
11496	Tdark	OR51B5
11497	Tdark	OR51B6
11498	Tbio	OR51E2
11501	Tdark	OR5AK2
11503	Tdark	OR5AN1
11504	Tbio	NIPA2
11506	Tbio	NKD1
11507	Tbio	KLRC2
11508	Tbio	KLRK1
11509	Tdark	NKG7
11510	Tdark	NKX1-2
11511	Tbio	NKX3-1
11512	Tbio	NKX6-1
11513	Tbio	NLE1
11514	Tbio	NLGN4Y
11515	Tbio	NLRC4
11516	Tbio	NLRP1
11517	Tbio	NLRX1
11518	Tclin	GRIN3A
11519	Tclin	GRIN2B
11520	Tclin	GRIN2C
11521	Tbio	NMI
11522	Tbio	NMNAT1
11523	Tchem	NMUR1
11524	Tbio	NMU
11525	Tbio	NNT
11526	Tclin	NOD2
11527	Tbio	NOL7
11528	Tbio	NOL8
11529	Tbio	NOP10
11530	Tbio	NOP2
11531	Tbio	NOP56
11532	Tdark	NOP9
11533	Tchem	NOS3
11534	Tbio	NAP1L4
11535	Tbio	NAP1L5
11536	Tdark	NPIPB11
11537	Tdark	NPB
11538	Tbio	NPC1
11539	Tbio	NPHP1
11541	Tdark	NPIPB8
11542	Tbio	NPLOC4
11543	Tbio	NPRL2
11544	Tdark	NIPSNAP3A
11545	Tchem	NPSR1
11546	Tbio	SLC34A1
11547	Tbio	SLC17A3
11548	Tbio	NPTX2
11549	Tdark	NPVF
11550	Tbio	NR0B1
11551	Tchem	NR1D1
11552	Tclin	NR1H4
11553	Tbio	NR2C2AP
11554	Tbio	NR2E1
11556	Tbio	NR2F6
11557	Tbio	NCR3LG1
11558	Tchem	NR4A2
11559	Tchem	NR5A2
11560	Tbio	SLC11A1
11561	Tbio	NRBF2
11562	Tbio	NREP
11563	Tbio	NRF1
11564	Tbio	NRIP1
11565	Tdark	NRN1L
11566	Tbio	NRSN1
11567	Tbio	NRSN2
11568	Tbio	NRXN1
11569	Tbio	NIP7
11570	Tbio	NIPAL4
11571	Tbio	NIPBL
11572	Tbio	NIPSNAP1
11574	Tclin	NISCH
11575	Tclin	TACR1
11576	Tchem	TACR3
11577	Tbio	NKAIN2
11578	Tbio	NKX2-8
11579	Tbio	NOBOX
11580	Tdark	NOC4L
11582	Tbio	GNL2
11583	Tbio	NOL12
11584	Tchem	NOTUM
11585	Tbio	NOVA1
11586	Tbio	NOXO1
11588	Tbio	NAP1L1
11589	Tbio	NAP1L2
11590	Tdark	NAP1L6
11592	Tdark	URB1
11593	Tdark	NIPAL2
11594	Tdark	NIPAL3
11595	Tbio	NPAS3
11596	Tbio	NPAT
11597	Tdark	NPIPB15
11598	Tbio	NPBWR2
11600	Tbio	NPHP4
11601	Tdark	NPIPA8
11602	Tdark	NPIPB3
11603	Tdark	NPIPB6
11604	Tbio	NPL
11605	Tbio	NPM3
11606	Tbio	NPNT
11607	Tbio	NPRL3
11608	Tbio	NPW
11609	Tchem	NPY1R
11610	Tchem	NPY2R
11611	Tbio	NPY
11612	Tchem	NQO1
11613	Tchem	NQO2
11614	Tchem	NR1H2
11615	Tbio	NRG1
11616	Tbio	NRG3
11617	Tdark	NRIP2
11618	Tdark	NRK
11619	Tbio	NRL
11620	Tbio	NRM
11621	Tchem	NRP1
11622	Tbio	NRTN
11623	Tbio	NRXN1
11624	Tchem	NUAK2
11625	Tbio	NUB1
11626	Tbio	NUBP2
11627	Tbio	NUCKS1
11628	Tbio	NCL
11629	Tbio	NUDT10
11630	Tbio	NUDT12
11631	Tdark	NUDT13
11632	Tdark	NUDT14
11633	Tdark	NUP37
11635	Tbio	LEPROT
11636	Tbio	OCIAD1
11637	Tbio	BCKDHB
11638	Tbio	SLC25A21
11640	Tbio	POFUT1
11641	Tbio	OGDHL
11642	Tchem	GPR68
11643	Tchem	OGFRL1
11644	Tchem	OGT
11645	Tdark	PHF20L1
11647	Tbio	PPP2R3B
11648	Tchem	P2RX1
11649	Tchem	P2RX4
11650	Tchem	P2RX7
11651	Tchem	P2RY4
11652	Tchem	P2RY6
11653	Tchem	P2RY13
11654	Tdark	KIAA1191
11656	Tbio	PIK3IP1
11657	Tbio	PI4K2A
11658	Tbio	PI4K2B
11660	Tbio	TP73
11661	Tbio	PLA2G16
11662	Tchem	PLA2G1B
11663	Tbio	PA2G4
11664	Tchem	PLA2G2A
11665	Tbio	ADCYAP1
11666	Tdark	PACRGL
11667	Tchem	PADI1
11668	Tchem	PADI2
11669	Tbio	PAEP
11673	Tbio	PANK2
11674	Tdark	PANK4
11675	Tchem	PAOX
11676	Tdark	PABPC1L2B
11677	Tbio	PARD3B
11678	Tbio	F2RL2
11679	Tbio	PARD6B
11680	Tbio	PARD6G
11681	Tbio	PARM1
11682	Tbio	PARN
11683	Tclin	PARP2
11684	Tclin	PARP3
11685	Tbio	PARVG
11686	Tdark	PATE3
11687	Tdark	PATE4
11688	Tbio	PAX4
11689	Tbio	PAX5
11690	Tbio	PAX6
11691	Tchem	PBRM1
11692	Tbio	PBLD
11693	Tbio	PBX2
11694	Tbio	PBX4
11695	Tdark	PCBP3
11696	Tbio	PCDH10
11697	Tdark	PCDHA8
11698	Tdark	PCDHA12
11699	Tdark	PCDHB2
11700	Tdark	PCDHB3
11701	Tdark	PCDHB4
11702	Tdark	PCDHB6
11703	Tdark	PCDHB8
11704	Tdark	PCDHB10
11705	Tdark	PCDHB14
11706	Tchem	SLC46A1
11707	Tdark	PCGF3
11708	Tdark	PCGF5
11709	Tbio	PCGF6
11710	Tdark	PCID2
11711	Tbio	PCLO
11712	Tbio	PCNP
11713	Tbio	PCNT
11716	Tbio	SMPD4
11718	Tbio	LAT2
11719	Tbio	NTMT1
11720	Tdark	NUTM2E
11723	Tchem	NUAK1
11724	Tbio	ENDOG
11725	Tbio	NUDT16
11726	Tdark	NUDT19
11727	Tbio	NUDCD1
11728	Tbio	NUDCD3
11729	Tbio	NUDC
11730	Tdark	NUDT7
11731	Tbio	NUDT9
11732	Tbio	NUF2
11733	Tdark	NUP43
11735	Tbio	NXNL1
11736	Tdark	FAM114A1
11737	Tdark	OR13C4
11738	Tdark	OARD1
11739	Tbio	OAS1
11740	Tbio	OAS2
11741	Tchem	OAT
11742	Tdark	OBP2A
11743	Tdark	OFCC1
11744	Tbio	OFD1
11745	Tbio	OMA1
11746	Tbio	OMG
11747	Tbio	OPA3
11748	Tdark	OLFML3
11749	Tbio	OLIG2
11750	Tdark	OLFML2A
11751	Tdark	OOSP1
11752	Tdark	OPALIN
11753	Tchem	OPRL1
11754	Tbio	ORC2
11755	Tbio	ORC4
11756	Tbio	OSTF1
11757	Tbio	OSTM1
11758	Tbio	SPP1
11759	Tbio	OTOL1
11760	Tbio	OTUD6A
11761	Tbio	OTUD6B
11762	Tbio	OTUD1
11763	Tbio	OTUD4
11764	Tbio	OTUD5
11765	Tbio	OTX1
11766	Tbio	OTX2
11767	Tdark	OVCA2
11768	Tdark	OVCH1
11769	Tdark	OVOL3
11771	Tchem	P2RX2
11772	Tchem	P2RX3
11773	Tchem	P2RY10
11775	Tdark	SLC10A3
11776	Tchem	P4HA1
11777	Tbio	P4HA2
11778	Tchem	P4HTM
11781	Tbio	PYCR1
11783	Tbio	PACSIN2
11784	Tbio	PACRG
11785	Tbio	PLA2G15
11786	Tchem	SERPINE1
11787	Tbio	SERBP1
11788	Tchem	PAK3
11790	Tdark	PPIAL4A
11791	Tdark	PPIAL4G
11792	Tbio	PANK1
11793	Tbio	PANX1
11794	Tbio	PANX2
11795	Tbio	PANX3
11796	Tdark	PABPC1L
11797	Tbio	PAPOLA
11798	Tbio	PAPOLG
11799	Tbio	PAPPA
11800	Tdark	PAQR6
11801	Tbio	PARP11
11802	Tdark	PARP12
11803	Tbio	PARP16
11804	Tchem	F2RL1
11805	Tbio	PARD6A
11806	Tbio	PARD3
11807	Tchem	PARG
11808	Tbio	PARK7
11809	Tbio	PARL
11810	Tclin	PARP1
11811	Tchem	PARP6
11812	Tbio	PATL1
11813	Tbio	PATL2
11814	Tbio	PAWR
11815	Tbio	PAX1
11816	Tbio	PAX7
11817	Tbio	PAX9
11818	Tbio	PAXIP1
11819	Tbio	PXN
11820	Tbio	NRG2
11821	Tdark	NRIP3
11822	Tbio	NMRK1
11823	Tbio	NMRK2
11824	Tbio	NRROS
11825	Tbio	NRXN2
11826	Tbio	IVNS1ABP
11827	Tbio	NSA2
11828	Tbio	NSD1
11830	Tdark	NSMCE4A
11831	Tbio	NSFL1C
11832	Tbio	NSL1
11833	Tchem	SMPD2
11834	Tbio	NSMF
11835	Tbio	NSUN2
11836	Tbio	NSUN3
11837	Tbio	NSUN4
11838	Tclin	SLC10A2
11839	Tchem	SLC10A1
11840	Tdark	NUTM2D
11841	Tbio	NUP160
11843	Tbio	NUBP1
11844	Tchem	NUCB1
11845	Tbio	NUCB2
11846	Tbio	NUDT18
11847	Tdark	NUDT22
11848	Tbio	NUMBL
11849	Tbio	NUMB
11850	Tbio	NUP85
11851	Tbio	NVL
11852	Tbio	OBSCN
11853	Tbio	OBSL1
11854	Tbio	OGDH
11855	Tbio	DLAT
11856	Tbio	NSMCE2
11857	Tbio	NSF
11858	Tdark	NSG2
11859	Tbio	NSRP1
11860	Tdark	NOTCH2NL
11861	Tdark	NT5DC1
11862	Tdark	WDYHV1
11863	Tbio	NUTF2
11864	Tbio	NTHL1
11865	Tbio	NTPCR
11866	Tchem	NTSR2
11867	Tbio	NTM
11868	Tbio	NUP133
11869	Tbio	NUP153
11870	Tbio	NUP155
11871	Tbio	NUP188
11874	Tclin	NDUFA4L2
11875	Tbio	NUBPL
11876	Tdark	NUDT17
11877	Tbio	NUDT5
11878	Tbio	NUDT6
11879	Tbio	NUP88
11880	Tbio	NUP93
11881	Tbio	NUPL2
11882	Tbio	NUSAP1
11883	Tbio	OAZ2
11885	Tbio	POU2AF1
11886	Tbio	C12orf75
11887	Tdark	OCEL1
11888	Tbio	OCRL
11889	Tdark	OCSTAMP
11891	Tbio	BCKDHA
11892	Tdark	ODF4
11893	Tbio	DLST
11894	Tbio	PDHB
11895	Tchem	MGEA5
11896	Tbio	OGG1
11898	Tbio	NSDHL
11899	Tdark	NSMCE1
11901	Tbio	NSG1
11902	Tbio	SMPD3
11904	Tbio	NUDT4
11905	Tbio	NUMA1
11906	Tbio	NUP62
11907	Tbio	NUPR1
11908	Tdark	NXPE2
11909	Tbio	NXPH1
11910	Tdark	NXPH2
11911	Tdark	NXPH3
11912	Tbio	NXPH4
11913	Tdark	NYAP1
11914	Tdark	NYAP2
11915	Tdark	NYNRIN
11916	Tdark	OR10A3
11917	Tdark	OR10A5
11919	Tdark	OR10AD1
11920	Tdark	OR10AG1
11921	Tdark	OR10D3
11922	Tdark	OR10G3
11923	Tdark	OR10G4
11924	Tdark	OR10G9
11925	Tdark	OR10H2
11926	Tdark	OR10J3
11927	Tdark	OR10J5
11928	Tdark	OR10Q1
11929	Tdark	OR10R2
11930	Tdark	OR10V1
11931	Tdark	OR10W1
11932	Tdark	OR10X1
11933	Tdark	OR10Z1
11934	Tdark	OR11A1
11936	Tdark	OR11H6
11937	Tdark	OR11H12
11938	Tdark	OR11L1
11939	Tdark	OR12D3
11940	Tdark	OR13A1
11942	Tdark	OR13C9
11943	Tdark	OR13H1
11945	Tdark	OR2AE1
11946	Tdark	OR2AG1
11947	Tdark	OR2AP1
11948	Tdark	OR2AT4
11949	Tdark	OR2T10
11950	Tdark	OR2T11
11951	Tdark	OR2T12
11952	Tdark	OR2T29
11953	Tdark	OR2T33
11954	Tdark	OR2T35
11955	Tdark	OR4A15
11957	Tdark	OR4C46
11958	Tdark	OR4F17
11960	Tdark	OR51B2
11961	Tdark	OR51D1
11962	Tbio	OR51E1
11963	Tdark	OR51G1
11964	Tdark	OR51G2
11966	Tdark	OR52A5
11967	Tdark	OR52B2
11968	Tdark	OR52B6
11969	Tdark	OR52E2
11970	Tdark	OR52E8
11971	Tdark	OR52H1
11972	Tdark	OR52I1
11973	Tdark	OR52I2
11974	Tdark	OR52J3
11976	Tdark	OR52N4
11978	Tdark	OR52R1
11979	Tdark	OR56A3
11980	Tdark	OR56A4
11982	Tdark	OR56B1
11983	Tdark	OR5AC2
11985	Tdark	OR5AR1
11986	Tdark	OR5AS1
11987	Tdark	OR5H14
11988	Tdark	OR5H15
11989	Tdark	OR6C65
11990	Tdark	OR6C70
11991	Tdark	OR6C76
11992	Tdark	OR7E24
11993	Tdark	OBP2B
11994	Tbio	OC90
11995	Tbio	OCLN
11996	Tdark	OCM2
11998	Tbio	CROT
11999	Tbio	ODAM
12000	Tdark	ODF3B
12001	Tbio	PDHX
12002	Tdark	OLFML1
12003	Tdark	OLFML2B
12004	Tbio	OLR1
12005	Tbio	OPHN1
12006	Tclin	OPRM1
12007	Tbio	OPN1MW
12008	Tbio	OPN1LW
12009	Tdark	OR1A1
12010	Tdark	OR1A2
12011	Tdark	OR1B1
12013	Tdark	OR1E2
12014	Tdark	OR1F1
12015	Tdark	OR1I1
12016	Tdark	OR1J1
12017	Tdark	OR1J4
12018	Tdark	OR1L1
12019	Tdark	OR1L4
12020	Tdark	OR1L6
12021	Tdark	OR1N1
12022	Tdark	OR1Q1
12023	Tdark	OR2B3
12025	Tdark	OR2B11
12026	Tdark	OR2C1
12027	Tdark	OR2D2
12028	Tdark	OR2G2
12029	Tdark	OR2G6
12030	Tdark	OR2H1
12031	Tdark	OR2T6
12032	Tdark	OR2T8
12033	Tbio	OR2W3
12034	Tdark	OR2Z1
12035	Tdark	OR3A1
12036	Tdark	OR3A2
12039	Tdark	OR4A5
12041	Tdark	OR4C5
12042	Tdark	OR4C6
12043	Tdark	OR4C11
12044	Tdark	OR4C12
12045	Tdark	OR4C13
12046	Tdark	OR4C16
12047	Tdark	OR4D1
12048	Tdark	OR4D2
12049	Tdark	OR4D9
12051	Tdark	OR4F5
12052	Tdark	OR4K17
12053	Tdark	OR4M2
12054	Tdark	OR4N2
12055	Tdark	OR4N5
12056	Tdark	OR4P4
12058	Tbio	OR4Q3
12059	Tdark	OR4S1
12060	Tdark	OR4S2
12061	Tdark	OR5A1
12062	Tdark	OR5A2
12063	Tdark	OR5B3
12064	Tdark	OR5B12
12065	Tdark	OR5B21
12066	Tdark	OR5C1
12067	Tdark	OR5D13
12068	Tdark	OR5D14
12069	Tdark	OR5D16
12070	Tdark	OR5D18
12072	Tdark	OR5H1
12073	Tdark	OR5H6
12075	Tdark	OR5K2
12076	Tdark	OR5K4
12077	Tdark	OR5L2
12078	Tdark	OR5M8
12079	Tdark	OR5M10
12080	Tdark	OR5P2
12081	Tdark	OR5P3
12082	Tdark	OR5R1
12083	Tdark	OR5T1
12084	Tdark	OR5V1
12085	Tdark	OR6B2
12086	Tdark	OR6C2
12087	Tdark	OR6C4
12088	Tdark	OR6J1
12089	Tdark	OR6K3
12090	Tdark	OR6N2
12091	Tdark	OR6Q1
12092	Tdark	OR6T1
12093	Tdark	OR6X1
12095	Tdark	OR7A5
12096	Tbio	OR7D4
12097	Tdark	OR7G2
12098	Tdark	OR8A1
12099	Tdark	OR8B3
12100	Tdark	OR8B8
12101	Tdark	OR8D1
12102	Tdark	OR8D4
12103	Tdark	OR8G1
12104	Tdark	OR8H1
12105	Tbio	ORAI3
12106	Tbio	ORC6
12107	Tdark	ORMDL1
12109	Tbio	CD200
12110	Tbio	IL4I1
12112	Tdark	POM121C
12115	Tdark	NWD1
12116	Tdark	NXF5
12117	Tbio	OAZ1
12118	Tbio	OAZ3
12119	Tbio	PDHA2
12120	Tbio	PDHA1
12121	Tdark	OGFOD2
12122	Tdark	OGFOD3
12123	Tbio	OLFM4
12124	Tbio	OLIG1
12125	Tbio	REXO2
12126	Tbio	OSBPL10
12127	Tbio	OSBPL1A
12128	Tbio	OSBPL2
12129	Tbio	OSBPL6
12130	Tbio	OSBPL8
12131	Tbio	OSBP2
12132	Tbio	OSGIN1
12133	Tdark	OSGEPL1
12134	Tchem	DDOST
12135	Tchem	OTC
12136	Tbio	OTOA
12137	Tbio	OTOF
12138	Tbio	OTOGL
12139	Tdark	OTOP2
12140	Tdark	OTOP3
12141	Tdark	OTOS
12142	Tbio	OTP
12143	Tbio	OVOL1
12144	Tbio	OVOL2
12145	Tclin	HCRTR1
12146	Tchem	DDO
12147	Tchem	OXGR1
12148	Tclin	OXTR
12149	Tdark	PM20D1
12150	Tdark	NUP210L
12152	Tbio	PPP2R3A
12153	Tbio	PPP2R3C
12154	Tclin	P2RY2
12155	Tbio	P2RY8
12156	Tchem	P2RY11
12157	Tclin	P2RY12
12158	Tchem	P2RY14
12160	Tbio	GATAD2B
12161	Tbio	PAFAH1B3
12162	Tchem	PLA2G4A
12163	Tchem	JMJD7-PLA2G4B
12164	Tchem	PLA2G4C
12165	Tbio	PLA2G3
12166	Tchem	PLA2G5
12167	Tchem	PLA2G10
12168	Tdark	SCYL3
12169	Tbio	PACSIN1
12170	Tbio	PACSIN3
12171	Tdark	PRADC1
12172	Tchem	PADI3
12174	Tbio	PAF1
12175	Tbio	PALLD
12176	Tbio	OIT3
12177	Tbio	OLA1
12178	Tbio	OLIG3
12179	Tbio	OMP
12180	Tbio	OSM
12181	Tbio	ONECUT3
12182	Tdark	OOEP
12183	Tdark	OOSP2
12184	Tbio	OPA1
12185	Tbio	OPCML
12186	Tbio	OPN3
12187	Tclin	OPRD1
12188	Tclin	OPRK1
12189	Tbio	RHO
12190	Tdark	OPN1MW2
12192	Tbio	RRH
12193	Tdark	OR1C1
12194	Tbio	OR1D2
12195	Tdark	OR1D5
12196	Tdark	OR1E1
12200	Tdark	OR1G1
12201	Tdark	OR1J2
12202	Tdark	OR1K1
12203	Tdark	OR1L3
12204	Tdark	OR1L8
12205	Tdark	OR1M1
12206	Tdark	OR2A4
12207	Tdark	OR2A7
12209	Tdark	OR2J1
12210	Tdark	OR2J2
12211	Tdark	OR2K2
12212	Tdark	OR2L2
12213	Tdark	OR2L3
12214	Tdark	OR2L8
12215	Tdark	OR2L13
12216	Tdark	OR2M7
12217	Tdark	OR2S2
12218	Tdark	OR2T3
12219	Tdark	OR2T5
12220	Tdark	OR2T7
12221	Tdark	OR2V1
12222	Tdark	OR2V2
12223	Tdark	OR2W1
12225	Tdark	OR6A2
12226	Tdark	OR6B1
12227	Tdark	OR6B3
12228	Tdark	OR6C1
12229	Tdark	OR6C3
12230	Tdark	OR6C6
12231	Tdark	OR6F1
12232	Tdark	OR6K2
12233	Tdark	OR6N1
12234	Tdark	OR6Y1
12235	Tdark	OR7A10
12236	Tdark	OR7A17
12237	Tdark	OR7C1
12239	Tdark	OR8B2
12240	Tdark	OR8H3
12241	Tdark	OR8I2
12242	Tdark	OR8J1
12244	Tdark	OR8J3
12245	Tdark	OR8K1
12246	Tdark	OR8K5
12247	Tdark	OR8S1
12248	Tdark	OR9A4
12250	Tdark	OR9Q2
12251	Tdark	ORMDL2
12252	Tbio	ORMDL3
12253	Tbio	SLC25A2
12254	Tbio	OSBPL5
12255	Tbio	OSBPL9
12256	Tbio	OSBP
12257	Tbio	OSCAR
12258	Tbio	OSCP1
12259	Tdark	OTOG
12260	Tbio	OTOP1
12261	Tbio	YOD1
12262	Tbio	OTUD7A
12263	Tbio	OTUB1
12264	Tbio	OTUB2
12265	Tclin	HCRTR2
12266	Tbio	OXA1L
12267	Tchem	DAO
12268	Tdark	OXLD1
12269	Tdark	OXNAD1
12270	Tbio	OXSR1
12271	Tbio	POM121
12272	Tdark	POM121L2
12273	Tdark	PM20D2
12274	Tchem	P2RX5
12275	Tchem	P2RX6
12276	Tchem	PIK3C2A
12277	Tchem	PIK3C2B
12278	Tchem	PIK3C2G
12280	Tchem	PAFAH1B2
12281	Tbio	PLA2G4D
12282	Tdark	PLA2G4E
12283	Tdark	PLA2G4F
12284	Tchem	PLA2G2C
12285	Tchem	PLA2G2D
12286	Tchem	PLA2G2E
12287	Tchem	PLA2G2F
12288	Tdark	PABPC4L
12289	Tbio	PABPN1
12291	Tbio	NXF3
12292	Tdark	NXNL2
12293	Tbio	NXN
12294	Tbio	NXT1
12295	Tbio	NYX
12297	Tdark	OR10G2
12299	Tdark	OR10G7
12300	Tdark	OR10G8
12301	Tdark	OR10H1
12302	Tdark	OR10H3
12303	Tdark	OR10H4
12304	Tdark	OR10H5
12305	Tdark	OR10J1
12308	Tdark	OR10K1
12309	Tdark	OR11G2
12310	Tdark	OR11H1
12311	Tdark	OR11H4
12314	Tdark	OR12D2
12315	Tdark	OR13C2
12317	Tdark	OR13D1
12318	Tdark	OR13F1
12319	Tdark	OR14C36
12320	Tdark	OR14J1
12321	Tdark	OR2A12
12322	Tdark	OR2A14
12323	Tdark	OR2A25
12324	Tdark	OR2AG2
12325	Tdark	OR2AJ1
12326	Tdark	OR2AK2
12327	Tdark	OR2T27
12328	Tdark	OR2T34
12329	Tdark	OR51F1
12330	Tdark	OR51F2
12332	Tdark	OR51I1
12333	Tdark	OR51I2
12334	Tdark	OR51J1
12335	Tdark	OR51L1
12336	Tdark	OR51M1
12337	Tdark	OR51Q1
12338	Tdark	OR51S1
12339	Tdark	OR51T1
12340	Tdark	OR51V1
12341	Tdark	OR52A1
12342	Tdark	OR52B4
12343	Tdark	OR52D1
12344	Tdark	OR52E4
12346	Tdark	OR52E6
12347	Tdark	OR52K1
12348	Tdark	OR52K2
12349	Tdark	OR52L1
12350	Tdark	OR52M1
12351	Tdark	OR52N1
12352	Tdark	OR52N2
12353	Tdark	OR52N5
12354	Tdark	OR52W1
12356	Tdark	OR56A1
12358	Tdark	OR56B4
12359	Tdark	OR5AP2
12360	Tdark	OR5AU1
12361	Tdark	OR6C68
12362	Tdark	OR6C74
12363	Tdark	OR6C75
12365	Tbio	OAF
12366	Tbio	OAS3
12367	Tbio	OASL
12368	Tbio	OCIAD2
12369	Tdark	ODF3L1
12370	Tdark	ODF3L2
12371	Tbio	DBT
12372	Tdark	ODF2L
12373	Tdark	ODF3
12374	Tdark	ODF1
12375	Tbio	ODF2
12376	Tbio	POFUT2
12377	Tbio	OGFOD1
12378	Tbio	OGFR
12379	Tdark	OPLAH
12380	Tbio	OPN4
12381	Tbio	OPN5
12382	Tbio	OPN1SW
12383	Tbio	OPTN
12384	Tbio	OPTC
12385	Tdark	OR1N2
12387	Tdark	OR1S1
12388	Tdark	OR1S2
12389	Tdark	OR2A42
12390	Tdark	OR2A2
12391	Tdark	OR2A5
12392	Tdark	OR2B2
12393	Tdark	OR2B6
12394	Tdark	OR2C3
12395	Tdark	OR2D3
12396	Tdark	OR2F1
12397	Tdark	OR2F2
12398	Tdark	OR2G3
12399	Tbio	OR2H2
12400	Tdark	OR2J3
12401	Tdark	OR2L5
12402	Tdark	OR2M2
12403	Tdark	OR2M3
12404	Tdark	OR2M4
12405	Tdark	OR2M5
12406	Tdark	OR2T1
12407	Tdark	OR2T2
12408	Tdark	OR2T4
12410	Tdark	OR2Y1
12411	Tdark	OR3A3
12412	Tdark	OR4B1
12413	Tdark	OR4C3
12414	Tdark	OR4C15
